title,description,published date,url,publisher__href,publisher__title,,category
Bezos Unloads Another $2 Billion of Amazon Stock in Latest Sale - Yahoo Finance,Bezos Unloads Another $2 Billion of Amazon Stock in Latest Sale  Yahoo FinanceJeff Bezos sells more than $2 billion in Amazon stock for third time this month  CNBCJeff Bezos sells $2 Billion worth of Amazon shares in latest stock dump  MintWhy did Jeff Bezos move to Florida? Tax experts see a billionaire migration  FortuneJeff Bezos' Miami move shows how hard it is to tax the rich  Business Insider,"Thu, 15 Feb 2024 21:45:43 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9iZXpvcy11bmxvYWRzLWFub3RoZXItMi1iaWxsaW9uLTIxNDU0MzY0NS5odG1s0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://finance.yahoo.com,Yahoo Finance,,Finance
DraftKings Reaches Agreement to Acquire Jackpocket for $750 Million - GlobeNewswire,"DraftKings Reaches Agreement to Acquire Jackpocket for $750 Million  GlobeNewswireDraftKings (DKNG) To Report Earnings Tomorrow: Here Is What To Expect  Yahoo FinanceDraftKings posts 44% revenue growth and narrowing losses, but falls short of estimates  CNBCDraftKings stock goes south after sports-betting company swings to surprise loss  MarketWatchDraftKings Choppy On Mixed Q4 Results, $750 Mil Lottery Takeover  Investor's Business Daily","Thu, 15 Feb 2024 21:25:58 GMT",https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2UvMjAyNC8wMi8xNS8yODMwNDAyLzAvZW4vRHJhZnRLaW5ncy1SZWFjaGVzLUFncmVlbWVudC10by1BY3F1aXJlLUphY2twb2NrZXQtZm9yLTc1MC1NaWxsaW9uLmh0bWzSAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.globenewswire.com,GlobeNewswire,,Finance
Why John Deere is a bellwether despite 2024 outlook: Analyst - Yahoo Finance,Why John Deere is a bellwether despite 2024 outlook: Analyst  Yahoo FinanceDeere Cuts Profit Outlook as Crop Slump Hurts Tractor Demand  Yahoo Finance,"Thu, 15 Feb 2024 15:21:28 GMT",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vdmlkZW8vd2h5LWpvaG4tZGVlcmUtYmVsbHdldGhlci1kZXNwaXRlLTE1MjEyODA4NS5odG1s0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://finance.yahoo.com,Yahoo Finance,,Retail
"Passenger bypassed security checkpoint, flew from Nashville to Los Angeles without ID or ticket on American Airlines, TSA says - KABC-TV","Passenger bypassed security checkpoint, flew from Nashville to Los Angeles without ID or ticket on American Airlines, TSA says  KABC-TVFlyer slips past Nashville airport checkpoint, boards American Airlines flight to LA without ticket  New York Post Another ticketless passenger lands at LAX  KTLA Los AngelesWoman snuck past airport security, flew from Nashville to Los Angeles without a ticket  WSMV 4","Fri, 16 Feb 2024 00:06:54 GMT",https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vYWJjNy5jb20vdHNhLXNlY3VyaXR5LWJyZWFjaC1uYXNodmlsbGUtYWlycG9ydC1sYXgtcGFzc2VuZ2VyLWp1bXBzLWJhcnJpZXIvMTQ0Mjk4Mzcv0gFgaHR0cHM6Ly9hYmM3LmNvbS9hbXAvdHNhLXNlY3VyaXR5LWJyZWFjaC1uYXNodmlsbGUtYWlycG9ydC1sYXgtcGFzc2VuZ2VyLWp1bXBzLWJhcnJpZXIvMTQ0Mjk4Mzcv?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://abc7.com,KABC-TV,,TravelAndHospitality
"CMS report on Mission details deaths of patients, significant delays in care • Asheville Watchdog - Asheville Watchdog","CMS report on Mission details deaths of patients, significant delays in care • Asheville Watchdog  Asheville WatchdogReport reveals patient safety issues, including patient death in hallway at Mission Health  WLOSMission Hospital federal government report reveals 3 patient deaths  Citizen TimesHCA files motion to dismiss and counterclaim, denies allegations in lawsuit by Attorney General Josh Stein  Blue Ridge Public RadioHCA Healthcare files motion to partially dismiss NC attorney general's lawsuit  WLOS","Thu, 15 Feb 2024 22:29:50 GMT",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vYXZsd2F0Y2hkb2cub3JnL2Ntcy1pbW1lZGlhdGUtamVvcGFyZHktcmVwb3J0LW9uLW1pc3Npb24tZGV0YWlscy1kZWF0aHMtb2YtcGF0aWVudHMtc2lnbmlmaWNhbnQtZGVsYXlzLWluLWNhcmUv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://avlwatchdog.org,Asheville Watchdog,,Healthcare
Target launches low-cost brand with prices starting under $1 - Fox Business,Target launches low-cost brand with prices starting under $1  Fox BusinessView Full Coverage on Google News,"Thu, 15 Feb 2024 20:02:00 GMT",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9saWZlc3R5bGUvdGFyZ2V0LWxhdW5jaGVzLWxvdy1jb3N0LWJyYW5kLXdpdGgtcHJpY2VzLXN0YXJ0aW5nLXVuZGVyLTEtZG9sbGFy0gFsaHR0cHM6Ly93d3cuZm94YnVzaW5lc3MuY29tL2xpZmVzdHlsZS90YXJnZXQtbGF1bmNoZXMtbG93LWNvc3QtYnJhbmQtd2l0aC1wcmljZXMtc3RhcnRpbmctdW5kZXItMS1kb2xsYXIuYW1w?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.foxbusiness.com,Fox Business,,Retail
Nvidia shoots past Alphabet to become the third most valuable U.S. company - Fortune,"Nvidia shoots past Alphabet to become the third most valuable U.S. company  FortuneNvidia is now worth more than Alphabet, one day after surpassing Amazon  CNNNvidia (NVDA) Stock Passes Alphabet (GOOG), Amazon Market Value  BloombergNvidia Overtakes Alphabet, One Day After Eclipsing Amazon  Yahoo FinanceWill Nvidia Beat Amazon and Google in Joining Apple and Microsoft in the $2 Trillion Club?  The Motley Fool","Thu, 15 Feb 2024 16:54:00 GMT",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vZm9ydHVuZS5jb20vMjAyNC8wMi8xNS9udmlkaWEtdGhpcmQtbW9zdC12YWx1YWJsZS11LXMtY29tcGFueS1hbHBoYWJldC1taWNyb3NvZnQtYXBwbGUv0gFjaHR0cHM6Ly9mb3J0dW5lLmNvbS8yMDI0LzAyLzE1L252aWRpYS10aGlyZC1tb3N0LXZhbHVhYmxlLXUtcy1jb21wYW55LWFscGhhYmV0LW1pY3Jvc29mdC1hcHBsZS9hbXAv?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://fortune.com,Fortune,,Technology
Nvidia holdings disclosure pumps up shares of small AI companies - CNBC,"Nvidia holdings disclosure pumps up shares of small AI companies  CNBCNvidia's investments in these AI companies sent their stocks soaring  Yahoo FinanceSoundHound (NASDAQ:SOUN): Nvidia Just Blessed This AI Stock, But be Careful - TipRanks.com  TipRanksNvidia discloses $147.3 million stake in Arm  FortuneNvidia discloses positions in SoundHound AI, Arm — and these other stocks  MarketWatch","Thu, 15 Feb 2024 18:53:51 GMT",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjQvMDIvMTUvbnZpZGlhLWhvbGRpbmdzLWRpc2Nsb3N1cmUtcHVtcHMtdXAtc2hhcmVzLW9mLXNtYWxsLWFpLWNvbXBhbmllcy5odG1s0gFpaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjQvMDIvMTUvbnZpZGlhLWhvbGRpbmdzLWRpc2Nsb3N1cmUtcHVtcHMtdXAtc2hhcmVzLW9mLXNtYWxsLWFpLWNvbXBhbmllcy5odG1s?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.cnbc.com,CNBC,,Technology
Ex-Goldman Sachs banker who 'tried to talk his way out of' arrest is convicted of insider trading - New York Post,Ex-Goldman Sachs banker who 'tried to talk his way out of' arrest is convicted of insider trading  New York Post The Goldman Insider Trader Who Kept His Weekend Supermarket Job  BloombergEx-Goldman Sachs analyst found guilty of insider dealing  CNNFormer Goldman analyst found guilty of insider trading and fraud  Financial TimesEx-Goldman Sachs UK analyst guilty of insider dealing after London trial  Reuters,"Thu, 15 Feb 2024 19:13:00 GMT",https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vbnlwb3N0LmNvbS8yMDI0LzAyLzE1L2J1c2luZXNzL2V4LWdvbGRtYW4tc2FjaHMtYmFua2VyLWNvbnZpY3RlZC1vZi1pbnNpZGVyLXRyYWRpbmcv0gFgaHR0cHM6Ly9ueXBvc3QuY29tLzIwMjQvMDIvMTUvYnVzaW5lc3MvZXgtZ29sZG1hbi1zYWNocy1iYW5rZXItY29udmljdGVkLW9mLWluc2lkZXItdHJhZGluZy9hbXAv?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://nypost.com,New York Post,,LegalSevices
Florida home prices fall as surging insurance costs scare buyers - New York Post,"Florida home prices fall as surging insurance costs scare buyers  New York Post Snowbird haven in Florida getting slammed by high home insurance rates, driving away buyers  Financial PostTwo Home Insurers Eye Rate Hikes Of More Than 50% In Florida  Kiplinger's Personal FinanceTwo private Florida insurance companies propose 50% increase  Bay News 9","Thu, 15 Feb 2024 16:54:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vbnlwb3N0LmNvbS8yMDI0LzAyLzE1L2J1c2luZXNzL2Zsb3JpZGEtaG9tZS1wcmljZXMtZmFsbC1vdmVyLXN1cmdpbmctaW5zdXJhbmNlLWNvc3RzL9IBYWh0dHBzOi8vbnlwb3N0LmNvbS8yMDI0LzAyLzE1L2J1c2luZXNzL2Zsb3JpZGEtaG9tZS1wcmljZXMtZmFsbC1vdmVyLXN1cmdpbmctaW5zdXJhbmNlLWNvc3RzL2FtcC8?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://nypost.com,New York Post,,HomeAndGarden
"Shake Shack stock surges 26% on fourth-quarter profit, strong 2024 outlook - CNBC","Shake Shack stock surges 26% on fourth-quarter profit, strong 2024 outlook  CNBCShack Is Back: Shake Shack's Stock Rallies To 2-Year High  ForbesShake Shack surges as strong burger demand fuels quarterly beat  Yahoo FinanceShake Shack Vaults On Earnings, But Don't Take Profits Yet  Investor's Business Daily","Thu, 15 Feb 2024 14:50:23 GMT",https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjQvMDIvMTUvc2hha2Utc2hhY2stc2hhay1lYXJuaW5ncy1xNC0yMDIzLmh0bWzSAUpodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAyNC8wMi8xNS9zaGFrZS1zaGFjay1zaGFrLWVhcm5pbmdzLXE0LTIwMjMuaHRtbA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.cnbc.com,CNBC,,FoodAndDining
How AI copyright lawsuits could make the whole industry go extinct - The Verge,How AI copyright lawsuits could make the whole industry go extinct  The VergeTake the Cash or Fight? Media Moguls Split on AI Deals  Hollywood ReporterJudge rejects most ChatGPT copyright claims from book authors  Ars TechnicaTwo OpenAI book lawsuits partially dismissed by California court  The GuardianSarah Silverman's copyright infringement suit against OpenAI will advance in pared-down form  Engadget,"Thu, 15 Feb 2024 15:00:00 GMT",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yNDA2MjE1OS9haS1jb3B5cmlnaHQtZmFpci11c2UtbGF3c3VpdHMtbmV3LXlvcmstdGltZXMtb3BlbmFpLWNoYXRncHQtZGVjb2Rlci1wb2RjYXN00gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.theverge.com,The Verge,,LegalSevices
Michigan woman who allegedly sold rented clothes online caught by feds - The Washington Post,"Michigan woman who allegedly sold rented clothes online caught by feds  The Washington PostPoshmark suspends account of fraudster who resold $823K worth of designer duds  New York Post Michigan woman arrested for stealing designer clothes from multiple rental websites, reselling them online  KABC-TVMichigan Woman Arrested For Role In Fraud Scheme Involving Theft Of Over $800000 In Luxury And Designer Apparel And Accessories  Department of Justice","Thu, 15 Feb 2024 20:26:00 GMT",https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9uYXRpb24vMjAyNC8wMi8xNS9taWNoaWdhbi13b21hbi1zZWxsaW5nLWNsb3RoZXMtb25saW5lLWZlZHMv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.washingtonpost.com,The Washington Post,,LegalSevices
"Russia, China, North Korea, and Iran Used GPT for 'Malicious Cyber Activities', OpenAI Says - VICE","Russia, China, North Korea, and Iran Used GPT for 'Malicious Cyber Activities', OpenAI Says  VICEStaying ahead of threat actors in the age of AI  MicrosoftForbes Daily: International Hacking Groups Use OpenAI To Attack Targets  ForbesMicrosoft and OpenAI say hackers are using ChatGPT to improve cyberattacks  The VergeMicrosoft, OpenAI report identifies hacker groups using AI  Yahoo Finance","Thu, 15 Feb 2024 19:23:43 GMT",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnZpY2UuY29tL2VuL2FydGljbGUveGd3cDlkL29wZW5haS1ydXNzaWEtY2hpbmEtbWFsaWNpb3VzLWN5YmVyLWFjdGl2aXRpZXPSAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.vice.com,VICE,,Technology
"Hardly any plastics can be truly recycled, and producers have known for decades: Report - The Hill","Hardly any plastics can be truly recycled, and producers have known for decades: Report  The HillBig Oil, Plastics Industry Led 'Campaign of Deception' to Push Recycling Fraud  Common Dreams‘Fraud and deception’: Plastic companies ‘lied’ about recycling, report finds  PennLive","Thu, 15 Feb 2024 21:40:00 GMT",https://news.google.com/rss/articles/CBMifmh0dHBzOi8vdGhlaGlsbC5jb20vcG9saWN5L2VuZXJneS1lbnZpcm9ubWVudC80NDcwOTcxLXByb2R1Y2Vycy1oYXZlLWtub3duLWhhcmRseS1hbnktcGxhc3RpY3MtY2FuLWJlLXJlY3ljbGVkLWRlY2FkZXMtcmVwb3J0L9IBggFodHRwczovL3RoZWhpbGwuY29tL3BvbGljeS9lbmVyZ3ktZW52aXJvbm1lbnQvNDQ3MDk3MS1wcm9kdWNlcnMtaGF2ZS1rbm93bi1oYXJkbHktYW55LXBsYXN0aWNzLWNhbi1iZS1yZWN5Y2xlZC1kZWNhZGVzLXJlcG9ydC9hbXAv?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://thehill.com,The Hill,,LegalSevices
Gold Funds See Big Outflows Alongside Rush of Money Into Bitcoin ETFs - CoinDesk,"Gold Funds See Big Outflows Alongside Rush of Money Into Bitcoin ETFs  CoinDeskHow ETF Inflows Could Shape Bitcoin's Price Trajectory - Unchained  UnchainedBitcoin ETF inflows pick up again, with BlackRock leading the way  BlockworksSpot Bitcoin ETFs Own Almost 5% of All the Bitcoin Currently in Existence  Markets InsiderBitcoin ETFs account for about 75% of new investments — CryptoQuant  Cointelegraph","Thu, 15 Feb 2024 19:14:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmNvaW5kZXNrLmNvbS9tYXJrZXRzLzIwMjQvMDIvMTUvZ29sZC1mdW5kcy1zZWUtYmlnLW91dGZsb3dzLWFsb25nc2lkZS1ydXNoLW9mLW1vbmV5LWludG8tYml0Y29pbi1ldGZzL9IBdmh0dHBzOi8vd3d3LmNvaW5kZXNrLmNvbS9tYXJrZXRzLzIwMjQvMDIvMTUvZ29sZC1mdW5kcy1zZWUtYmlnLW91dGZsb3dzLWFsb25nc2lkZS1ydXNoLW9mLW1vbmV5LWludG8tYml0Y29pbi1ldGZzL2FtcC8?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.coindesk.com,CoinDesk,,Finance
"Avelo announces 3 new routes, 1 new city - The Points Guy","Avelo announces 3 new routes, 1 new city  The Points GuyAlbany Airport adds new airline, makes progress on renovations  NEWS10 ABCAvelo Airlines adds new destination from Rochester airport  13WHAM-TVAvelo Airlines adding flights to South Carolina at Rochester NY airport  Democrat & Chronicle","Thu, 15 Feb 2024 20:50:58 GMT",https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vdGhlcG9pbnRzZ3V5LmNvbS9uZXdzL2F2ZWxvLW5ldy1yb3V0ZXMtYWxiYW55LXNlcnZpY2Uv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://thepointsguy.com,The Points Guy,,TravelAndHospitality
Link 2 Line service between South Bellevue Station and Redmond Technology Station begins April 27 - soundtransit.org,"Link 2 Line service between South Bellevue Station and Redmond Technology Station begins April 27  soundtransit.orgSound Transit sets a date for Bellevue-Redmond trains  The Seattle TimesSome light rail trains connecting Bellevue to Redmond will begin in April  KING5.comGet ready for the 2 Line: Eastside Link light rail set to open in April  KOMO NewsSound Transit sets April open date for Bellevue, Redmond stations  MyNorthwest","Thu, 15 Feb 2024 21:37:39 GMT",https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5zb3VuZHRyYW5zaXQub3JnL2dldC10by1rbm93LXVzL25ld3MtZXZlbnRzL25ld3MtcmVsZWFzZXMvbGluay0yLWxpbmUtc2VydmljZS1iZXR3ZWVuLXNvdXRoLWJlbGxldnVlLXN0YXRpb24tcmVkbW9uZNIBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.soundtransit.org,soundtransit.org,,TravelAndHospitality
Wendy's to add Cinnabon Pull-Apart to breakfast menu - Fox Business,"Wendy's to add Cinnabon Pull-Apart to breakfast menu  Fox BusinessWendy’s newest breakfast item is made by another fast-food chain  CNNWendy's, Cinnabon launch new breakfast item Cinnabon Pull-Apart  USA TODAYWendy's Adds New Cinnabon Pull-Aparts to the Breakfast Menu  PEOPLEWendy's newest breakfast item is made by another fast-food chain  KSL.com","Thu, 15 Feb 2024 22:39:00 GMT",https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9saWZlc3R5bGUvd2VuZHlzLWFkZHMtY2lubmFib24tcHVsbC1hcGFydC1icmVha2Zhc3QtbWVuddIBWGh0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9saWZlc3R5bGUvd2VuZHlzLWFkZHMtY2lubmFib24tcHVsbC1hcGFydC1icmVha2Zhc3QtbWVudS5hbXA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.foxbusiness.com,Fox Business,,FoodAndDining
"BREAKING: Man shot several times, dropped off at a Mobile McDonald's - WKRG News 5","BREAKING: Man shot several times, dropped off at a Mobile McDonald's  WKRG News 51 dead after being found shot at McDonald’s on Schillinger Road; 1 detained  Fox 10 NewsPolice: Suspect in West Mobile homicide in custody  NBC 15 WPMIMobile police investigating death of man found injured in McDonald’s parking lot; 1 detained  AL.comShocking Daylight Shooting at McDonald's: A Man Killed, Suspect Detained  BNN Breaking","Thu, 15 Feb 2024 22:42:42 GMT",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LndrcmcuY29tL21vYmlsZS1jb3VudHkvYnJlYWtpbmctbWFuLXNob3Qtc2V2ZXJhbC10aW1lcy1kcm9wcGVkLW9mZi1hdC1hLW1vYmlsZS1tY2RvbmFsZHMv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.wkrg.com,WKRG News 5,,LegalSevices
Allstate hikes auto insurance prices by 30% in California - KTLA Los Angeles,Allstate hikes auto insurance prices by 30% in California  KTLA Los AngelesAllstate hikes car insurance prices 30% in California  San Francisco ChronicleINSURANCE NEWS  Collision Repair Mag,"Thu, 15 Feb 2024 23:04:07 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8va3RsYS5jb20vbmV3cy9jYWxpZm9ybmlhL2FsbHN0YXRlLWhpa2VzLXByaWNlcy0zMC1pbi1jYWxpZm9ybmlhL9IBTGh0dHBzOi8va3RsYS5jb20vbmV3cy9jYWxpZm9ybmlhL2FsbHN0YXRlLWhpa2VzLXByaWNlcy0zMC1pbi1jYWxpZm9ybmlhL2FtcC8?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://ktla.com,KTLA Los Angeles,,Finance
"Bill Post, Credited With Creating Pop Tarts, Dies at 96 - Inside Edition","Bill Post, Credited With Creating Pop Tarts, Dies at 96  Inside EditionWilliam Post, Who Helped Create Pop-Tarts, Dies at 96  The New York TimesThe Inventor Of Pop-Tarts, William 'Bill' Post, Has Died At 96  DelishMan credited with inventing the Pop Tart dies at 96  ABC NewsWilliam Post Obituary (1927 - 2024) - Kentwood, MI - Grand Rapids Press  Grand Rapids Press Obituaries","Thu, 15 Feb 2024 20:40:53 GMT",https://news.google.com/rss/articles/CCAiC3FDQmlxbXlHWEtvmAEB?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.youtube.com,Inside Edition,,Entertainment
Lyft's CEO Gave a Humble Six-Word Response to a '$2 Billion' Mistake. It's a Lesson in Emotional Intelligence - Inc.,"Lyft's CEO Gave a Humble Six-Word Response to a '$2 Billion' Mistake. It's a Lesson in Emotional Intelligence  Inc.'It's on me': Lyft CEO takes blame for earnings error  Yahoo FinanceLyft Stock Soared on Earnings Error, CEO Says 'My Bad'  BloombergUber, Lyft shares soar as riders return in record numbers  The Washington Post","Thu, 15 Feb 2024 12:53:28 GMT",https://news.google.com/rss/articles/CBMikwFodHRwczovL3d3dy5pbmMuY29tL2p1c3Rpbi1iYXJpc28vbHlmdHMtY2VvLWdhdmUtYS1odW1ibGUtNi13b3JkLXJlc3BvbnNlLXRvLWEtMi1iaWxsaW9uLWRvbGxhci1taXN0YWtlLWl0cy1hLWxlc3Nvbi1pbi1lbW90aW9uYWwtaW50ZWxsaWdlbmNlLmh0bWzSAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.inc.com,Inc.,,Finance
Natural Gas Price Forecast – Natural Gas Continues to See Pressure - FX Empire,"Natural Gas Price Forecast – Natural Gas Continues to See Pressure  FX EmpireLoveless Day for Natural Gas Futures as March Tanks Amid Heartless Fundamentals  Natural Gas IntelligenceNatural Gas Price Forecast: Natural Gas Hits 1.57, Lowest in Trend  FX EmpireWeather Refuses To Rescue Natural Gas And Grain Prices From The Hungry Bears  Barchart","Thu, 15 Feb 2024 14:10:00 GMT",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmZ4ZW1waXJlLmNvbS9mb3JlY2FzdHMvYXJ0aWNsZS9uYXR1cmFsLWdhcy1wcmljZS1mb3JlY2FzdC1uYXR1cmFsLWdhcy1jb250aW51ZXMtdG8tc2VlLXByZXNzdXJlLTE0MDk4NDTSAWRodHRwczovL2FtcC5meGVtcGlyZS5jb20vZW4vbmF0dXJhbC1nYXMtcHJpY2UtZm9yZWNhc3QtbmF0dXJhbC1nYXMtY29udGludWVzLXRvLXNlZS1wcmVzc3VyZS8xNDA5ODQ0?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.fxempire.com,FX Empire,,Finance
Cleveland-Cliffs to Idle Weirton Tinplate Facility Following Unfavorable ITC Ruling - WTRF,"Cleveland-Cliffs to Idle Weirton Tinplate Facility Following Unfavorable ITC Ruling  WTRFUPDATE: Sens. Capito, Brown Comment On Cleveland Cliffs Tinplate Plant Idling  Wheeling IntelligencerCleveland Cliffs to shutter Weirton tin mill in wake of international trade ruling  WTOV SteubenvilleCleveland-Cliffs will shutter West Virginia tin plant after losing tariff petition  Pittsburgh Post-Gazette","Thu, 15 Feb 2024 11:40:10 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3Lnd0cmYuY29tL3dlaXJ0b24vY2xldmVsYW5kLWNsaWZmcy10by1pZGxlLXdlaXJ0b24tdGlucGxhdGUtZmFjaWxpdHktZm9sbG93aW5nLXVuZmF2b3JhYmxlLWl0Yy1ydWxpbmcv0gF1aHR0cHM6Ly93d3cud3RyZi5jb20vd2VpcnRvbi9jbGV2ZWxhbmQtY2xpZmZzLXRvLWlkbGUtd2VpcnRvbi10aW5wbGF0ZS1mYWNpbGl0eS1mb2xsb3dpbmctdW5mYXZvcmFibGUtaXRjLXJ1bGluZy9hbXAv?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.wtrf.com,WTRF,,Finance
A Saudi family is buying up failing Children's Place - Semafor,"A Saudi family is buying up failing Children's Place  SemaforSomeone Bought The Children's Place  BloombergPopular clothing retailer faces Chapter 11 bankruptcy, cash crisis  TheStreetThe Children's Place Provides Shareholder Update  Yahoo FinanceWhy The Children's Place Faces Tough Decisions  Forbes","Thu, 15 Feb 2024 13:30:00 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LnNlbWFmb3IuY29tL2FydGljbGUvMDIvMTQvMjAyNC9hLXNhdWRpLWZhbWlseS1pcy1idXlpbmctdXAtZmFpbGluZy1jaGlsZHJlbnMtcGxhY2XSAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.semafor.com,Semafor,,Retail
FULL LIST of 100+ products recalled because of listeria concerns & items sold in Ohio - WHIO,FULL LIST of 100+ products recalled because of listeria concerns & items sold in Ohio  WHIOWhat to Know About the Risk of Food Poisoning From Listeria  The New York TimesDole Salad Kits Sold In 25 States Recalled For Potential Listeria Contamination  Southern LivingDozens of packaged foods recalled in listeria outbreak. Here's what you need to know  AOLThese 5 dressings and taco kits have been recalled due to contaminated cheese. See the full list  NJ.com,"Fri, 16 Feb 2024 02:06:00 GMT",https://news.google.com/rss/articles/CBMiiwFodHRwczovL3d3dy53aGlvLmNvbS9uZXdzL2xvY2FsL2Z1bGwtbGlzdC1tb3JlLXRoYW4tMTAwLXByb2R1Y3RzLXJlY2FsbGVkLWR1ZS1saXN0ZXJpYS1jb25jZXJucy1pdGVtcy1zb2xkLW9oaW8vUlFLUFBOTzdPUkdBWEdZQkpaTTZSQjNBM0Ev0gGaAWh0dHBzOi8vd3d3LndoaW8uY29tL25ld3MvbG9jYWwvZnVsbC1saXN0LW1vcmUtdGhhbi0xMDAtcHJvZHVjdHMtcmVjYWxsZWQtZHVlLWxpc3RlcmlhLWNvbmNlcm5zLWl0ZW1zLXNvbGQtb2hpby9SUUtQUE5PN09SR0FYR1lCSlpNNlJCM0EzQS8_b3V0cHV0VHlwZT1hbXA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.whio.com,WHIO,,Healthcare
"Stellantis posts record profit, revenue in 2023 - Detroit News","Stellantis posts record profit, revenue in 2023  Detroit NewsJeep, Dodge-maker Stellantis' profit slides as Detroit Three strikes bite  CNBCStellantis profit sharing: Here's how much UAW members will get for 2023  Detroit NewsStellantis stock pops on new buyback, but automaker warns of 'turbulent' year ahead  Yahoo FinanceCarmaker Stellantis CEO wary of Chinese offensive as market moves into electric vehicles  The Associated Press","Thu, 15 Feb 2024 11:42:15 GMT",https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy5kZXRyb2l0bmV3cy5jb20vc3RvcnkvYnVzaW5lc3MvYXV0b3MvY2hyeXNsZXIvMjAyNC8wMi8xNS9zdGVsbGFudGlzcmVjb3JkLXByb2ZpdC1yZXZlbnVlLWVhcm5pbmdzLTIwMjMtZm91cnRoLXF1YXJ0ZXIvNzI2MDM1MjkwMDcv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.detroitnews.com,Detroit News,,Automative
